id_titular,num,nom_via,municipi,provincia,cp,pais,
828800,23,Major,Montornès de Segarra,LLEIDA,25340,Spain,
740712,,"Domingo Cardenal, 5",Montgai,LLEIDA,25616,Spain,
740712,,"Domingo Cardenal, 5",Montgai,LLEIDA,25616,Spain,
817251,5,Domènech Cardenal,Montgai,LLEIDA,25616,Spain,
763181,,"Escorrals, 3",Castellfollit de Riubregós,LLEIDA,8281,Spain,
509683,,"Sol, 5",Maldà,LLEIDA,25266,Spain,
739940,,"Pau Ferran, 5",Tàrrega,LLEIDA,25266,Spain,
599568,,Farré,Llobera,LLEIDA,25281,Spain,
590621,,"Torà, Km. 8",Llobera,LLEIDA,25281,Spain,
599568,,Farré,Llobera,LLEIDA,25281,Spain,
599568,,Farré,Llobera,LLEIDA,25281,Spain,
844784,,Cal Vilaseca,Llobera,LLEIDA,25281,Spain,
895297,S/N,LV-3005 (Restaurant Hostal Nou),Llobera,LLEIDA,25281,Spain,
434150,,"Cadí, 4",Lles de Cerdanya,LLEIDA,25726,Spain,
788633,,"Mig, 1",Lles de Cerdanya,LLEIDA,25726,Spain,
788633,,"Mig, 1",Lles de Cerdanya,LLEIDA,25726,Spain,
788633,,"Mig, 1",Lles de Cerdanya,LLEIDA,25726,Spain,
847003,s/n,Casa Campi,Lles de Cerdanya,LLEIDA,25726,Spain,
847000,s/n,Casa Campi,Lles de Cerdanya,LLEIDA,25726,Spain,
580469,,"Cra. de Lleida, s/n",Llardecans,LLEIDA,25186,Spain,
671881,,"Miquel Serra, 51",Lleida,LLEIDA,25186,Spain,
433800,,"Sant Llorenç, LV-4241 km 7",Lladurs,LLEIDA,25283,Spain,
433800,,"Sant Llorenç, LV-4241 km 7",Lladurs,LLEIDA,25283,Spain,
828836,,Casa Villaró,Lladurs,LLEIDA,25283,Spain,
572172,53,"Alzineres,",Solsona,LLEIDA,25283,Spain,
686936,,"Segre, 9",Solsona,LLEIDA,25283,Spain,
433800,,"Sant Llorenç, LV-4241 km 7",Lladurs,LLEIDA,25283,Spain,
433800,,"Sant Llorenç, LV-4241 km 7",Lladurs,LLEIDA,25283,Spain,
572172,53,"Alzineres,",Solsona,LLEIDA,25283,Spain,
433800,,"Sant Llorenç, LV-4241 km 7",Lladurs,LLEIDA,25283,Spain,
612339,,,,LLEIDA,25283,Spain,
828832,,Casa Villaró,Lladurs,LLEIDA,25283,Spain,
881111,,"Casa Torra, s/n",Lladurs,LLEIDA,25283,Spain,
572172,53,"Alzineres,",Solsona,LLEIDA,25283,Spain,
850440,6,La Serra,Oliana,LLEIDA,25283,Spain,
861136,16,Pare Claret,Solsona,LLEIDA,25283,Spain,
572172,53,"Alzineres,",Solsona,LLEIDA,25283,Spain,
686936,,"Segre, 9",Solsona,LLEIDA,25283,Spain,
875238,s/n,Call (Masia El Call),Lladurs,LLEIDA,25283,Spain,
894838,6,La Serra,Oliana,LLEIDA,25283,Spain,
433698,,"Llavorsí-Tavascan, km.15,7",Lladorre,LLEIDA,25576,Spain,
433698,,"Llavorsí-Tavascan, km.15,7",Lladorre,LLEIDA,25576,Spain,
852980,38,Ronda Sant Pau,Linyola,LLEIDA,25240,Spain,
847580,1,Era Carrèra,Les,LLEIDA,25540,Spain,
882848,39,"31, parcel.la 39",Lleida,LLEIDA,25199,Spain,
657477,,"Major, 30",Juneda,LLEIDA,25430,Spain,
433969,,"Camí de Barbens, s/n",Ivars d'Urgell,LLEIDA,25260,Spain,
433969,,"Camí de Barbens, s/n",Ivars d'Urgell,LLEIDA,25260,Spain,
810193,s/n,d'Almassó,Ivars d'Urgell,LLEIDA,25260,Spain,
892792,s/n,Disseminats Ctra. d'Almansso,Ivars d'Urgell,LLEIDA,25261,Spain,
434195,,"Casa Vilasaló, s/n",Guixers,LLEIDA,25285,Spain,
434195,,"Casa Vilasaló, s/n",Guixers,LLEIDA,25285,Spain,
880810,2,Berguedà,Solsona,LLEIDA,25285,Spain,
891852,,Cal Teuler,Guixers,LLEIDA,25285,Spain,
793708,30,Bovera,Guimerà,LLEIDA,25341,Spain,
897074,70,de Tàrrega,Guimerà,LLEIDA,25341,Spain,
773326,,"Piques, 15",Guimerà,LLEIDA,25341,Spain,
816327,15,Piques,Guimerà,LLEIDA,25341,Spain,
703505,16,Mercè Rodoreda,Tàrrega,LLEIDA,25341,Spain,
643689,5,Amics de l'Arbre,Tàrrega,LLEIDA,25341,Spain,
844569,59,Vallfogona,Guimerà,LLEIDA,25341,Spain,
634990,1,"Arrabal Llaguna, 1",Gósol,LLEIDA,25716,Spain,
433890,,"Vista Alegre,11",Gósol,LLEIDA,25716,Spain,
434224,,"Vista Alegre, 7",Gósol,LLEIDA,25716,Spain,
667345,,"Carretera, 10",Foradada,LLEIDA,25737,Spain,
667345,,"Carretera, 10",Foradada,LLEIDA,25737,Spain,
667345,,"Carretera, 10",Foradada,LLEIDA,25737,Spain,
711876,,"Casa Ayte, s/n",Esterri de Cardós,LLEIDA,25571,Spain,
433819,,"Casa Gros, s/n",Esterri de Cardós,LLEIDA,25571,Spain,
434144,,"Casa Castellà, s/n",Esterri de Cardós,LLEIDA,25571,Spain,
433819,,"Casa Gros, s/n",Esterri de Cardós,LLEIDA,25571,Spain,
433814,1,Cap de la Vila,Esterri d'Àneu,LLEIDA,25580,Spain,
841077,,"Sant Vicenç, 3B",Esterri d'Àneu,LLEIDA,25580,Spain,
808482,s/n,Mejanell,Estaràs,LLEIDA,25214,Spain,
433877,,"Coll de Nargó-Isona, km 24",Coll de Nargó,LLEIDA,25793,Spain,
866736,50,Sant Climent,Coll de Nargó,LLEIDA,25793,Spain,
866728,50,Sant Climent,Coll de Nargó,LLEIDA,25793,Spain,
744262,,"Sant Miquel, 19",Ciutadilla,LLEIDA,25341,Spain,
844218,s/n,De l'Observatori,Àger,LLEIDA,25691,Spain,
434258,s/n,"Joan Oró, s/n",Àger,LLEIDA,25691,Spain,
549404,14,Cabezas,Àger,LLEIDA,25691,Spain,
604955,14,Cal Ferrer Pagès - Can Barceló,Vilobí d'Onyar,GIRONA,17185,Spain,
814494,s/n,Can Bes,Vilobí d'Onyar,GIRONA,17185,Spain,
815789,43,Garbí,Vilobí d'Onyar,GIRONA,17185,Spain,
815579,,"Can Bes de Salitja, s/n",Vilobí d'Onyar,GIRONA,17185,Spain,
861372,2,Bernades Boades,Vilobí d'Onyar,GIRONA,17185,Spain,
597158,,Can Muní,Vilopriu,GIRONA,17466,Spain,
597158,,Can Muní,Vilopriu,GIRONA,17466,Spain,
887099,45,Nou,Vilopriu,GIRONA,17466,Spain,
589413,43,c. Castelló,Vila-sacra,GIRONA,17485,Spain,
794879,,"Bon Jesús, 6",Vilamaniscle,GIRONA,17781,Spain,
434085,,"Sant Quirze, 1",Vilamaniscle,GIRONA,17781,Spain,
634600,9,DE LA PLAÇA,Vilamaniscle,GIRONA,17781,Spain,
657564,,"Sant Pere, 8",Vilamacolum,GIRONA,17474,Spain,
845632,2,Sant Vicenç,Ventalló,GIRONA,17474,Spain,
625315,,"Major de Font Rubi, 356",Camprodon,GIRONA,17869,Spain,
625315,,"Major de Font Rubi, 356",Camprodon,GIRONA,17869,Spain,
625315,,"Major de Font Rubi, 356",Camprodon,GIRONA,17869,Spain,
625315,,"Major de Font Rubi, 356",Camprodon,GIRONA,17869,Spain,
434163,,"Pl. Major, 2",Vilaür,GIRONA,17483,Spain,
606431,s/n,El Segalas,Viladrau,GIRONA,17406,Spain,
636196,,Mas Vilarnau,Viladrau,GIRONA,17406,Spain,
722133,,El Cau (Ctra. GI-520),Viladrau,GIRONA,17406,Spain,
606431,s/n,El Segalas,Viladrau,GIRONA,17406,Spain,
603102,,"Mercè, 3",Banyoles,GIRONA,17468,Spain,
434143,,"Major, 9",Viladamat,GIRONA,17137,Spain,
816345,6,Albons,Viladamat,GIRONA,17137,Spain,
605104,15,Devesa,Vilafant,GIRONA,17760,Spain,
548567,,can Font,Vidrà,GIRONA,17515,Spain,
846265,14,Paraguay,Olot,GIRONA,17515,Spain,
844791,s/n,Les Comes,Sant Quirze de Besora,GIRONA,17515,Spain,
811405,1,Plaça de l'empedrat,Ventalló,GIRONA,17473,Spain,
434015,,"Cra. de l'Armentera, 6",Ventalló,GIRONA,17473,Spain,
875596,1,Oliveres,Ventalló,GIRONA,17473,Spain,
433901,,Vall del Bac,"Vall de Bianya, La",GIRONA,17813,Spain,
434157,s/n,Llach,"Vall de Bianya, La",GIRONA,17813,Spain,
434114,,Sant Salvador de Bianya,"Vall de Bianya, La",GIRONA,17813,Spain,
829229,,Sant Pere Despuig,"Vall de Bianya, La",GIRONA,17813,Spain,
434138,,Sant Pere Despuig,"Vall de Bianya, La",GIRONA,17813,Spain,
805561,,Rectoria de Castellar de la Muntanya,"Vall de Bianya, La",GIRONA,17813,Spain,
829225,,Sant Pere Despuig,"Vall de Bianya, La",GIRONA,17813,Spain,
434124,,La Torre De Santa Margarida,"Vall de Bianya, La",GIRONA,17813,Spain,
829234,,Sant Pere Despuig,"Vall de Bianya, La",GIRONA,17813,Spain,
816918,s/n,El Prat de Castellar de la Muntanya,"Vall de Bianya, La",GIRONA,17813,Spain,
842061,s/n,Can Solà,"Vall de Bianya, La",GIRONA,17813,Spain,
842055,,CAN SOLÀ,"Vall de Bianya, La",GIRONA,17813,Spain,
841670,,"Can Torrotes, Afores s/n","Vall de Bianya, La",GIRONA,17813,Spain,
829237,s/n,Can Solà,"Vall de Bianya, La",GIRONA,17813,Spain,
842150,,"Can Torrotes-Afores,sn","Vall de Bianya, La",GIRONA,17813,Spain,
897940,s/n,Can Solà,"Vall de Bianya, La",GIRONA,17813,Spain,
896531,s/n,El Puig de Castellar de la Munyana,"Vall de Bianya, La",GIRONA,17813,Spain,
777535,2,Cal Pedrals,Urús,GIRONA,17538,Spain,
777535,2,Cal Pedrals,Urús,GIRONA,17538,Spain,
758004,,"camí sobrestany, secció 8-04",Torroella de Montgrí,GIRONA,17257,Spain,
758004,,"camí sobrestany, secció 8-04",Torroella de Montgrí,GIRONA,17257,Spain,
894919,16,Residencial Golf de Peralada forat 15,Peralada,GIRONA,17731,Spain,
813370,1,Els Terrats, Ctra.Pantà,Susqueda,GIRONA,17166,"1,Els Terrats; Ctra.Pantà,Susqueda,GIRONA,17166,Spain"
434219,35,Veïnat de la Barceloneta,Sils,GIRONA,17410,Spain,
681755,,"Veïnat de la Barceloneta, 32",Sils,GIRONA,17410,Spain,
638257,,Mas Llunés,Sils,GIRONA,17410,Spain,
638257,,Mas Llunés,Sils,GIRONA,17410,Spain,
896373,10,Orient,Serra de Daró,GIRONA,17133,Spain,
896379,10,Orient,Serra de Daró,GIRONA,17133,Spain,
633986,,Mas Casadellà,Serra de Daró,GIRONA,17133,Spain,
896368,10,Orient,Serra de Daró,GIRONA,17133,Spain,
851225,18,Darò,Serra de Daró,GIRONA,17133,Spain,
896385,10,Orient,Serra de Daró,GIRONA,17133,Spain,
434235,25,Mas el Prat de la Plaça,Santa Pau,GIRONA,17811,Spain,
540814,,veïnat del Sallent,Santa Pau,GIRONA,17811,Spain,
765393,,"pl. del Mig, 1",Olot,GIRONA,17811,Spain,
647932,,Mas Cantallops,Santa Pau,GIRONA,17811,Spain,
634118,,Mas Pujolàs,Santa Pau,GIRONA,17811,Spain,
393435,,dels Arcs,Santa Pau,GIRONA,17811,Spain,
647932,,Mas Cantallops,Santa Pau,GIRONA,17811,Spain,
813121,23,La Fàbrega - Veïnat Sant Miquel Sacot,Santa Pau,GIRONA,17811,Spain,
850283,,Mas Pratdevall,Santa Pau,GIRONA,17811,Spain,
851963,s/n,Can Batlle de Sallent,Santa Pau,GIRONA,17811,Spain,
809709,20,El Vilà,Sant Aniol de Finestres,GIRONA,17154,Spain,
817177,316,Vall Repòs,Santa Cristina d'Aro,GIRONA,17246,Spain,
804601,15,del Joncar,Sant Pere Pescador,GIRONA,17470,Spain,
623866,,Camí d'Empúries,Sant Pere Pescador,GIRONA,17470,Spain,
763105,,camí de les Goles,Sant Pere Pescador,GIRONA,17470,Spain,
873212,6,Torroella de Fluvià,Sant Pere Pescador,GIRONA,17470,Spain,
894326,3,Torroella de Fluvià (GIv 6217),Sant Pere Pescador,GIRONA,17470,Spain,
433898,,Mas Mariner,Camprodon,GIRONA,17867,Spain,
433898,,Mas Mariner,Camprodon,GIRONA,17864,Spain,
433898,,Mas Mariner,Camprodon,GIRONA,17864,Spain,
808792,9,Bonaire,Sant Mori,GIRONA,17467,Spain,
433883,,Can Planaferrana,Sant Miquel de Campmajor,GIRONA,17831,Spain,
433883,,Can Planaferrana,Sant Miquel de Campmajor,GIRONA,17831,Spain,
433883,,Can Planaferrana,Sant Miquel de Campmajor,GIRONA,17831,Spain,
778366,8,barri Mercadal,Sant Martí Vell,GIRONA,17462,Spain,
434177,,Sant Marti Vell a Madremanya Km 3.5,Sant Martí Vell,GIRONA,17462,Spain,
875870,5,del Puig,Sant Martí Vell,GIRONA,17462,Spain,
815521,11,Can Puntí,Vallfogona de Ripollès,GIRONA,17862,Spain,
815524,11,Can Puntí,Vallfogona de Ripollès,GIRONA,17862,Spain,
434064,,"Pl. de la Vila, 13",Vallfogona de Ripollès,GIRONA,17862,Spain,
813870,s/n,Mas Regort,Vallfogona de Ripollès,GIRONA,17862,Spain,
815517,11,Can Puntí,Vallfogona de Ripollès,GIRONA,17862,Spain,
811849,98,AUSIÀS MARC,Sant Joan de les Abadesses,GIRONA,17862,Spain,
650052,,El Puntí de Sant Bernabé,Ripoll,GIRONA,17862,Spain,
434236,,Mas El Serradal,Sant Joan de les Abadesses,GIRONA,17860,Spain,
434196,,Mas Janpere,Sant Joan de les Abadesses,GIRONA,17860,Spain,
596066,,Mas Rodonella,Sant Joan de les Abadesses,GIRONA,17860,Spain,
596066,,Mas Rodonella,Sant Joan de les Abadesses,GIRONA,17860,Spain,
785833,,La Batllia,Sant Joan de les Abadesses,GIRONA,17860,Spain,
434164,,Mas El Reixac,Sant Joan de les Abadesses,GIRONA,17860,Spain,
728158,,Can Baixora,Sant Joan de les Abadesses,GIRONA,17860,Spain,
434196,,Mas Janpere,Sant Joan de les Abadesses,GIRONA,17860,Spain,
785833,,La Batllia,Sant Joan de les Abadesses,GIRONA,17860,Spain,
434164,,Mas El Reixac,Sant Joan de les Abadesses,GIRONA,17860,Spain,
728158,,Can Baixora,Sant Joan de les Abadesses,GIRONA,17860,Spain,
811996,,LA BATLLIA,Sant Joan de les Abadesses,GIRONA,17860,Spain,
596066,,Mas Rodonella,Sant Joan de les Abadesses,GIRONA,17860,Spain,
817235,s/n,El Reixac,Sant Joan de les Abadesses,GIRONA,17860,Spain,
884700,,Serrat de la Teia,Sant Joan de les Abadesses,GIRONA,17860,Spain,
886093,,Serrat de la Teia,Sant Joan de les Abadesses,GIRONA,17860,Spain,
754250,s/n,Mas Els Arenys,Sant Joan de les Abadesses,GIRONA,17860,Spain,
878902,28,Soleiavell,Sant Joan de les Abadesses,GIRONA,17860,Spain,
798873,,"Migdia, 4",Sant Jordi Desvalls,GIRONA,17464,Spain,
866322,2,la Font,Sant Jordi Desvalls,GIRONA,17464,Spain,
783415,,"pl. Santa LLúcia, 1",Girona,GIRONA,17007,Spain,
783415,,"pl. Santa LLúcia, 1",Girona,GIRONA,17007,Spain,
783415,,"pl. Santa LLúcia, 1",Girona,GIRONA,17007,Spain,
700424,,del veïnat de les Cases Noves,Sant Gregori,GIRONA,17150,Spain,
783415,,"pl. Santa LLúcia, 1",Girona,GIRONA,17007,Spain,
840783,9,Sant Antoni,Salt,GIRONA,17150,Spain,
817618,s/n,Font,Sant Gregori,GIRONA,17150,Spain,
630157,,"Veïnat Verneda, 25",Cassà de la Selva,GIRONA,17150,Spain,
433906,,Rectoria,Sant Ferriol,GIRONA,17850,Spain,
874987,,La Miana,Sant Ferriol,GIRONA,17850,Spain,
874990,,La Miana,Sant Ferriol,GIRONA,17850,Spain,
875881,s/n,"Pitre (Veïnat Mas Ferriol, 11)",Sant Ferriol,GIRONA,17850,Spain,
434182,,Cra. de la Fàbrega,Sant Feliu de Pallerols,GIRONA,17174,Spain,
559260,,La Badia,Sant Feliu de Pallerols,GIRONA,17174,Spain,
711817,,"c. Puig, 40",Sant Feliu de Pallerols,GIRONA,17174,Spain,
559260,,La Badia,Sant Feliu de Pallerols,GIRONA,17174,Spain,
629331,12,Veïnat de la Torra,Sant Feliu de Pallerols,GIRONA,17174,Spain,
804104,,"Grup la Via, 2",Sant Feliu de Pallerols,GIRONA,17174,Spain,
649484,,Mas La Nespleda,Sant Feliu de Pallerols,GIRONA,17174,Spain,
804105,,"Grup la Via, 2",Sant Feliu de Pallerols,GIRONA,17174,Spain,
872036,24,el Firal,Sant Feliu de Pallerols,GIRONA,17174,Spain,
813819,24,El Firal,Sant Feliu de Pallerols,GIRONA,17174,Spain,
240021,,"Grup la Via, 2",Sant Feliu de Pallerols,GIRONA,17174,Spain,
843490,,Vic,"Vall d'en Bas, La",GIRONA,17174,Spain,
804103,,"Grup la Via, 2",Sant Feliu de Pallerols,GIRONA,17174,Spain,
846106,s/n,La Fabrega,Sant Feliu de Pallerols,GIRONA,17174,Spain,
843499,7,Vic,"Vall d'en Bas, La",GIRONA,17174,Spain,
848120,,SANT MIQUEL DE PINEDA,Cardedeu,GIRONA,17174,Spain,
841646,24,Garriga,Sant Andreu Salou,GIRONA,17454,Spain,
841649,24,Garriga,Sant Andreu Salou,GIRONA,17454,Spain,
841652,24,Garriga,Sant Andreu Salou,GIRONA,17454,Spain,
849678,s/n,Can Cruanyes,Sales de Llierca,GIRONA,17853,Spain,
849672,s/n,Can Cruanyes,Sales de Llierca,GIRONA,17853,Spain,
870075,,"Josep Trueta, 5",Sils,GIRONA,17421,Spain,
765049,,"Ramon Llull, 1",Sils,GIRONA,17421,Spain,
434188,2,Sant Cosme i Damià,Sils,GIRONA,17421,Spain,
870068,5,Josep Trueta,Sils,GIRONA,17421,Spain,
602488,,Veïnat Serra Magre 5,Riudarenes,GIRONA,17421,Spain,
891830,s/n,Sta. Coloma a Sils,Riudarenes,GIRONA,17421,Spain,
891831,s/n,Sta. Coloma a Sils,Riudarenes,GIRONA,17421,Spain,
586147,s/n,Mas El Mir,Ripoll,GIRONA,17500,Spain,
612729,,"Costabona, 21",Ripoll,GIRONA,17500,Spain,
726280,,Mas la Serra del Boix,Ripoll,GIRONA,17500,Spain,
869577,s/n.,Sant Antoni,Ripoll,GIRONA,17500,Spain,
881657,s/n,Sant Antoni,Ripoll,GIRONA,17500,Spain,
433928,,Mas Ventaiola,Ribes de Freser,GIRONA,17534,Spain,
491477,8,Balandrau,Ribes de Freser,GIRONA,17534,Spain,
491477,8,Balandrau,Ribes de Freser,GIRONA,17534,Spain,
491477,8,Balandrau,Ribes de Freser,GIRONA,17534,Spain,
491477,8,Balandrau,Ribes de Freser,GIRONA,17534,Spain,
491477,8,Balandrau,Ribes de Freser,GIRONA,17534,Spain,
780290,20,Cotlliure,Rabós d'Empordà,GIRONA,17754,Spain,
434230,,"Pont, 3",Rabós d'Empordà,GIRONA,17754,Spain,
606933,10,Església,Rabós d'Empordà,GIRONA,17754,Spain,
434202,,"Cra. de Pujarnol. Mas Vila, s/n",Porqueres,GIRONA,17834,Spain,
548950,,Campolier,Porqueres,GIRONA,17834,Spain,
851190,140,Pere Alsius,Banyoles,GIRONA,17834,Spain,
399303,,"C/La Salle, 40",Girona,GIRONA,17834,Spain,
548950,,Campolier,Porqueres,GIRONA,17834,Spain,
798869,,Solaric,Porqueres,GIRONA,17834,Spain,
804972,,Salellas,Porqueres,GIRONA,17834,Spain,
804971,,Salellas,Porqueres,GIRONA,17834,Spain,
600460,140,Pere Alsius,Banyoles,GIRONA,17834,Spain,
851194,140,Pere Alsius,Banyoles,GIRONA,17834,Spain,
851217,140,Pere Alsius,Banyoles,GIRONA,17834,Spain,
778279,,Mas Terrats,Pontós,GIRONA,17773,Spain,
852232,5,Llevant,Avinyonet de Puigventós,GIRONA,17773,Spain,
873945,12,Major,Pontós,GIRONA,17773,Spain,
433966,,Mas Cal Sadurní,Planoles,GIRONA,17535,Spain,
613864,,"Vilella, 25",Peralada,GIRONA,17491,Spain,
633752,,"Vallgornera, 1",Peralada,GIRONA,17491,Spain,
613864,,"Vilella, 25",Peralada,GIRONA,17491,Spain,
807068,,Can Carbó de les Olives,Peralada,GIRONA,17491,Spain,
803897,1,Vallgornera,Peralada,GIRONA,17491,Spain,
619873,,"c/ Nou, 128-4t.A",Figueres,GIRONA,17491,Spain,
434055,,"Costa del Rector, 6",Peralada,GIRONA,17491,Spain,
852093,16,Vilella,Peralada,GIRONA,17491,Spain,
877691,35,Horaci,Barcelona,GIRONA,17491,Spain,
434086,,Mas Duran,"Pera, La",GIRONA,17120,Spain,
433893,,"Vell, s/n","Pera, La",GIRONA,17120,Spain,
825944,,"Constitució, 3","Pera, La",GIRONA,17120,Spain,
852230,10,Vilajuiga,Pau,GIRONA,17494,Spain,
434067,3,Barri Camargues,Pals,GIRONA,17256,Spain,
434067,3,Barri Camargues,Pals,GIRONA,17256,Spain,
434067,3,Barri Camargues,Pals,GIRONA,17256,Spain,
815693,6,Puig Roig,Pals,GIRONA,17256,Spain,
434067,3,Barri Camargues,Pals,GIRONA,17256,Spain,
870324,31,Puig Roig,Pals,GIRONA,17256,Spain,
592135,,Can Vila,Palol de Revardit,GIRONA,17843,Spain,
434188,2,Sant Cosme i Damià,Sils,GIRONA,17161,Spain,
721832,,Mas la Talaia,Osor,GIRONA,17161,Spain,
842455,11,Masroi,Ordis,GIRONA,17772,Spain,
494708,,"Joaquim Vayreda, 6",Olot,GIRONA,17800,Spain,
494708,,"Joaquim Vayreda, 6",Olot,GIRONA,17800,Spain,
494708,,"Joaquim Vayreda, 6",Olot,GIRONA,17800,Spain,
887157,,Casamitjana,Olot,GIRONA,17800,Spain,
433936,,Mas Mitjavila,Ogassa,GIRONA,17861,Spain,
866574,13,Mestre Andreu,Sant Joan de les Abadesses,GIRONA,17861,Spain,
866576,13,Mestre Andreu,Sant Joan de les Abadesses,GIRONA,17861,Spain,
870040,2,Puigmal,Ribes de Freser,GIRONA,17861,Spain,
861285,13,Mestre Andreu,Sant Joan de les Abadesses,GIRONA,17861,Spain,
893734,14,Canyelles,Mont-ras,GIRONA,17253,Spain,
814290,15,Major,Montagut i Oix,GIRONA,17855,Spain,
433967,,comarcal 38 Km 22,Molló,GIRONA,17868,Spain,
434083,,de Ginestosa,Molló,GIRONA,17868,Spain,
671533,,Can Sant,Molló,GIRONA,17868,Spain,
890413,1,dels Grells,Molló,GIRONA,17868,Spain,
874578,,"Cra. d'Olot, Km.18,7",Mieres,GIRONA,17830,Spain,
637784,,"Can Caló,38",Mieres,GIRONA,17830,Spain,
614889,,Mas Monell,Mieres,GIRONA,17830,Spain,
405898,,Can Salavia,"Vall de Bianya, La",GIRONA,17830,Spain,
874679,sn,mas planella,Mieres,GIRONA,17830,Spain,
613619,,Mas Roquet,Maçanet de Cabrenys,GIRONA,17720,Spain,
613619,,Mas Roquet,Maçanet de Cabrenys,GIRONA,17720,Spain,
613619,,Mas Roquet,Maçanet de Cabrenys,GIRONA,17720,Spain,
613619,,Mas Roquet,Maçanet de Cabrenys,GIRONA,17720,Spain,
635323,,"Urb. la Cardona, 18",Maçanet de Cabrenys,GIRONA,17720,Spain,
637988,11,El Grie,Maçanet de Cabrenys,GIRONA,17720,Spain,
849593,2,Maria Pujolar,Figueres,GIRONA,17730,Spain,
805142,48,de Panedes,Llagostera,GIRONA,17240,Spain,
812903,3,Bruguera,Llagostera,GIRONA,17240,Spain,
729303,,TORRENT,Vilanant,GIRONA,17745,Spain,
637306,,Mas Canals,Lladó,GIRONA,17745,Spain,
810358,s/n,Massaguer,Juià,GIRONA,17462,Spain,
794599,,Raval d'Olopte,Isòvol,GIRONA,17539,Spain,
807783,,Puigbó,Gombrèn,GIRONA,17531,Spain,
721571,,Mas Merolla,Gombrèn,GIRONA,17531,Spain,
434105,,Mas La Canal,Gombrèn,GIRONA,17531,Spain,
721571,,Mas Merolla,Gombrèn,GIRONA,17531,Spain,
434218,,"Major, 4 Quatre Cantons, 6",Ger,GIRONA,17539,Spain,
434205,3,Sant Sebastià,Garriguella,GIRONA,17780,Spain,
434205,3,Sant Sebastià,Garriguella,GIRONA,17780,Spain,
616995,1,Despoblat,Garriguella,GIRONA,17780,Spain,
845084,3,Figueres,Garriguella,GIRONA,17780,Spain,
845233,,"pl. de Baix, 1",Garriguella,GIRONA,17780,Spain,
845080,3,Figueres,Garriguella,GIRONA,17780,Spain,
616995,1,Despoblat,Garriguella,GIRONA,17780,Spain,
700798,,"Aurora, 5",Garriguella,GIRONA,17780,Spain,
846413,4,de l'Església,Garriguella,GIRONA,17780,Spain,
845089,1-3,Figueres,Garriguella,GIRONA,17780,Spain,
807515,5,Vilamalla,Garrigàs,GIRONA,17476,Spain,
399190,,"c. de la Marinada, 5",Fortià,GIRONA,17469,Spain,
598269,,"Major, 9",Fortià,GIRONA,17469,Spain,
598269,,"Major, 9",Fortià,GIRONA,17469,Spain,
593089,,"Emili Grahit 23, 7è 2a.",Girona,GIRONA,17458,Spain,
433959,,Can Toni Manescal BUSTIA B9,Fornells de la Selva,GIRONA,17458,Spain,
847095,,Comas,Fontcoberta,GIRONA,17833,Spain,
851441,s/n,de la Farrés a Can Mas,Fontcoberta,GIRONA,17833,Spain,
807074,,Mas Pujol,Fontanilles,GIRONA,17257,Spain,
807077,,Mas Pujol,Fontanilles,GIRONA,17257,Spain,
807080,,Mas Pujol,Fontanilles,GIRONA,17257,Spain,
807361,,Vermell,Fontanilles,GIRONA,17257,Spain,
807360,,Vermell,Fontanilles,GIRONA,17257,Spain,
434185,24,Pere Ordis,Esponellà,GIRONA,17832,Spain,
434185,24,Pere Ordis,Esponellà,GIRONA,17832,Spain,
806411,,de Centenys,Esponellà,GIRONA,17832,Spain,
807377,11,Sant Martirià,Banyoles,GIRONA,17832,Spain,
806189,,de Centenys,Esponellà,GIRONA,17832,Spain,
798871,,"Feliu, 24",Fontcoberta,GIRONA,17832,Spain,
634623,,c.Figueres 11-13,Espolla,GIRONA,17753,Spain,
690537,,"Rambla, 23",Figueres,GIRONA,17753,Spain,
861401,11,Major,Capmany,GIRONA,17753,Spain,
404062,,"C/Riera i Bertran, 5",Porqueres,GIRONA,17832,Spain,
749116,,Veïnat de Pedrinyà,Crespià,GIRONA,17832,Spain,
749116,,Veïnat de Pedrinyà,Crespià,GIRONA,17832,Spain,
749116,,Veïnat de Pedrinyà,Crespià,GIRONA,17832,Spain,
809456,s/n,Can Sisó,Crespià,GIRONA,17832,Spain,
749116,,Veïnat de Pedrinyà,Crespià,GIRONA,17832,Spain,
749116,,Veïnat de Pedrinyà,Crespià,GIRONA,17832,Spain,
879601,3,Llavanera,Crespià,GIRONA,17832,Spain,
434111,2,Barri Baseia,Siurana,GIRONA,17469,Spain,
891710,15,"Ribera - (Mas Molí, 1)",Siurana,GIRONA,17469,Spain,
805566,,de Baseia -SIURANA,Navata,GIRONA,17469,Spain,
797969,,Can Patiràs,Cistella,GIRONA,17741,Spain,
892233,18,Mas Can LLuís,Cistella,GIRONA,17741,Spain,
815568,s/n,Can Pou,Lladó,GIRONA,17741,Spain,
845691,,PGI-5101 KM. 5,Cistella,GIRONA,17741,Spain,
840744,,"de Cistella a Terrades Km 9,8",Cistella,GIRONA,17741,Spain,
845689,,GIP-5101 km.5,Cistella,GIRONA,17741,Spain,
845682,,GIP-5101 Km. 5,Cistella,GIRONA,17741,Spain,
845685,,GIP-5101 KM. 5,Cistella,GIRONA,17741,Spain,
892242,18,CAN LLUIS,Cistella,GIRONA,17741,Spain,
784285,,"Raset, 16",Cervià de Ter,GIRONA,17464,Spain,
